InvoiceNo,CustomerName,ProductCategory,OrderDate,ShippingDate,Price,Quantity,Country,TotalAmount
INV-7063,Bob,Beauty,5/22/2024,5/28/2024,265.09,9,USA,2385.81
INV-4261,Alice,Groceries,10/4/2024,10/9/2024,150.55,7,USA,1053.85
INV-6311,Diana,Books,11/26/2024,12/3/2024,147.35,10,UK,1473.5
INV-3890,Diana,Groceries,2/19/2024,2/22/2024,208.08,9,Canada,1872.72
INV-6545,Eve,Books,5/22/2024,5/27/2024,105.18,5,Australia,525.9
INV-6842,Charlie,Books,6/26/2024,6/29/2024,364.35,2,Germany,728.7
INV-1811,Alice,Beauty,9/23/2024,9/24/2024,92.78,4,Germany,371.12
INV-1402,Alice,Books,7/3/2024,7/4/2024,369.35,6,Australia,2216.1
INV-2316,Diana,Electronics,2/24/2024,2/26/2024,329.87,6,Canada,1979.22
INV-3580,Frank,Books,12/25/2024,12/27/2024,41.49,10,France,414.9
INV-1756,Alice,Beauty,8/31/2024,9/5/2024,383.88,2,Germany,767.76
INV-3117,Bob,Electronics,7/7/2024,7/8/2024,48.97,1,France,48.97
INV-5225,Charlie,Electronics,4/17/2024,4/20/2024,431.66,3,Canada,1294.98
INV-3562,Charlie,Books,11/1/2024,11/5/2024,42.78,3,France,128.34
INV-6321,Alice,Toys,7/30/2024,8/3/2024,312.94,7,UK,2190.58
INV-4012,Alice,Electronics,12/14/2024,12/19/2024,353.88,8,Canada,2831.04
INV-7382,Charlie,Books,12/20/2024,12/22/2024,408.2,2,Australia,816.4
INV-7660,Diana,Electronics,11/16/2024,11/22/2024,11.9,6,Australia,71.4
INV-3147,Charlie,Electronics,12/9/2024,12/11/2024,449.01,9,France,4041.09
INV-3064,Charlie,Groceries,1/16/2024,1/17/2024,332.23,3,USA,996.69
INV-4391,Bob,Beauty,4/28/2024,4/30/2024,206.8,8,USA,1654.4
INV-3963,Charlie,Clothing,5/26/2024,6/1/2024,147.88,6,Germany,887.28
INV-9185,Frank,Clothing,4/16/2024,4/17/2024,213.76,2,Germany,427.52
INV-3773,Frank,Books,9/5/2024,9/7/2024,440.12,3,Australia,1320.36
INV-1502,Alice,Books,5/25/2024,5/26/2024,494.24,5,UK,2471.2
INV-6030,Frank,Electronics,9/4/2024,9/9/2024,481.83,8,Australia,3854.64
INV-7103,Alice,Toys,11/28/2024,12/5/2024,133.74,10,USA,1337.4
INV-1084,Frank,Groceries,11/24/2024,11/25/2024,90.14,8,USA,721.12
INV-8209,Diana,Beauty,11/11/2024,11/16/2024,448.32,6,UK,2689.92
INV-5917,Frank,Clothing,8/14/2024,8/18/2024,124.2,3,Australia,372.6
INV-5253,Alice,Electronics,6/29/2024,7/3/2024,398.51,10,USA,3985.1
INV-1397,Bob,Electronics,7/25/2024,8/1/2024,142.69,2,Canada,
INV-7270,Alice,Books,4/24/2024,4/26/2024,430.34,2,UK,860.68
INV-4788,Alice,Electronics,6/12/2024,6/17/2024,320.83,4,Canada,1283.32
INV-6933,Diana,Books,2/28/2024,3/2/2024,96.71,4,UK,386.84
INV-7647,Charlie,Toys,11/8/2024,11/13/2024,462.51,8,UK,3700.08
INV-2637,Eve,Clothing,7/28/2024,7/30/2024,291.49,10,UK,2914.9
INV-3636,Eve,Groceries,9/26/2024,9/30/2024,46.28,4,USA,185.12
INV-7691,Bob,Books,7/27/2024,7/30/2024,488.03,1,Australia,488.03
INV-6523,Bob,Beauty,3/19/2024,3/25/2024,302.87,8,Canada,2422.96
INV-1960,Charlie,Electronics,11/2/2024,11/5/2024,491.54,8,Germany,3932.32
INV-7415,Frank,Books,11/23/2024,11/28/2024,356.08,10,France,3560.8
INV-9618,Charlie,Beauty,8/5/2024,8/11/2024,151.76,9,France,1365.84
INV-2966,Eve,Clothing,2/27/2024,2/29/2024,471.15,3,Canada,1413.45
INV-7592,Frank,Clothing,1/2/2024,1/7/2024,263.28,7,Australia,1842.96
INV-9545,Diana,Electronics,4/27/2024,5/4/2024,120.69,9,France,1086.21
INV-4907,Charlie,Toys,8/3/2024,8/8/2024,404.98,2,UK,809.96
INV-8963,Bob,Beauty,7/13/2024,7/18/2024,399.72,5,Canada,1998.6
,Frank,Clothing,1/16/2024,1/20/2024,8,3,Australia,24
INV-8647,Charlie,Clothing,3/6/2024,3/9/2024,243.17,4,USA,972.68
INV-7978,Charlie,Beauty,12/16/2024,12/18/2024,82.37,1,UK,82.37
INV-9171,Alice,Electronics,5/8/2024,5/12/2024,386.31,9,USA,3476.79
INV-2915,Charlie,Beauty,1/6/2024,1/9/2024,90.26,4,USA,361.04
INV-9040,Diana,Groceries,7/5/2024,7/8/2024,146.65,2,Germany,293.3
INV-4783,Diana,Toys,11/3/2024,11/10/2024,225.24,4,Germany,900.96
INV-9215,Frank,Electronics,1/20/2024,1/24/2024,8.15,9,USA,73.35
INV-1019,Diana,Groceries,9/1/2024,9/8/2024,152.48,6,Germany,914.88
INV-6844,Eve,Clothing,10/6/2024,10/9/2024,133.65,1,Canada,133.65
INV-5037,Eve,Books,5/16/2024,5/20/2024,294.46,9,Canada,2650.14
INV-3774,Charlie,Clothing,2/14/2024,2/18/2024,289.78,1,USA,289.78
INV-5996,Diana,Toys,2/10/2024,2/12/2024,339.27,3,UK,1017.81
INV-8340,Bob,Toys,11/7/2024,11/14/2024,249.71,3,Canada,749.13
INV-8722,Eve,Clothing,12/7/2024,12/14/2024,207.44,3,Germany,622.32
INV-6170,Charlie,Electronics,3/14/2024,3/18/2024,113.6,2,Germany,227.2
INV-6672,Eve,Books,2/24/2024,3/2/2024,491.67,4,France,1966.68
INV-9794,Alice,Electronics,1/13/2024,1/19/2024,89.74,,Germany,628.18
INV-3224,Alice,Toys,5/15/2024,5/22/2024,41.44,6,USA,248.64
INV-9633,Frank,Groceries,2/2/2024,2/8/2024,307.24,1,USA,307.24
INV-6999,Frank,Clothing,7/2/2024,7/7/2024,131.2,3,Australia,393.6
INV-4557,Eve,Toys,5/25/2024,6/1/2024,463.97,4,UK,1855.88
INV-9562,Bob,Groceries,7/25/2024,7/31/2024,411.05,6,Canada,2466.3
INV-9292,Alice,Books,12/3/2024,12/9/2024,355.44,2,Australia,710.88
INV-9488,Bob,Electronics,3/9/2024,3/12/2024,95.81,8,Canada,766.48
INV-6741,Eve,Toys,4/18/2024,4/24/2024,433.67,1,USA,433.67
INV-7232,Charlie,Toys,11/10/2024,11/12/2024,242.72,4,Germany,970.88
INV-3501,Alice,Clothing,4/21/2024,4/25/2024,30.92,4,France,123.68
INV-3773,Charlie,Electronics,12/2/2024,12/3/2024,418.8,3,France,1256.4
INV-5649,Eve,Beauty,1/21/2024,1/26/2024,417.45,8,Canada,3339.6
INV-7834,Eve,Groceries,1/28/2024,2/1/2024,45.65,2,Canada,91.3
INV-5529,Charlie,Books,5/26/2024,6/1/2024,42.8,8,Germany,342.4
INV-6594,Bob,Electronics,11/20/2024,11/23/2024,186.56,10,Germany,1865.6
INV-6663,Diana,Clothing,3/3/2024,3/8/2024,381.53,10,USA,3815.3
INV-8180,Diana,Clothing,6/30/2024,7/7/2024,47.84,9,USA,430.56
INV-8919,Frank,Groceries,2/21/2024,2/26/2024,364.45,3,France,1093.35
INV-4570,Frank,Books,4/15/2024,4/16/2024,302.68,7,Canada,2118.76
INV-7987,Alice,Clothing,11/4/2024,11/11/2024,377,7,USA,2639
INV-9018,Diana,Books,10/17/2024,10/21/2024,457.49,1,UK,457.49
INV-8429,Frank,Electronics,6/25/2024,6/30/2024,171.88,2,UK,343.76
INV-5348,Eve,Books,6/17/2024,6/22/2024,110.61,2,France,221.22
INV-7041,Eve,Toys,8/18/2024,8/25/2024,221.89,6,France,1331.34
INV-7079,Diana,Electronics,10/19/2024,10/21/2024,259.71,6,Germany,1558.26
INV-4116,Alice,Groceries,4/18/2024,4/20/2024,482.69,4,Canada,1930.76
INV-5639,Diana,Beauty,6/9/2024,6/10/2024,205.06,2,France,410.12
INV-8689,Charlie,Beauty,7/2/2024,7/4/2024,50.68,7,Canada,354.76
INV-2878,Bob,Groceries,4/20/2024,4/23/2024,336.46,5,USA,1682.3
INV-8963,Frank,Groceries,4/8/2024,4/14/2024,445.07,9,Australia,4005.63
INV-8059,Bob,Groceries,5/6/2024,5/10/2024,146.15,1,UK,146.15
INV-5566,Charlie,Toys,10/27/2024,10/31/2024,250.21,9,Canada,2251.89
INV-3088,Diana,Clothing,9/5/2024,9/12/2024,56.26,8,USA,450.08
INV-5654,Bob,Beauty,3/13/2024,3/15/2024,193.42,5,Germany,967.1
INV-2288,Frank,Groceries,8/26/2024,9/1/2024,474.86,7,France,3324.02
INV-7594,Frank,Beauty,10/14/2024,10/21/2024,288.47,6,Germany,1730.82
INV-4555,Diana,Electronics,7/31/2024,8/1/2024,235.26,7,Germany,1646.82
INV-9183,Charlie,Toys,11/15/2024,11/22/2024,76.11,5,Canada,380.55
INV-5655,Eve,Clothing,2/11/2024,2/13/2024,211.71,6,France,1270.26
INV-9915,Charlie,Clothing,11/3/2024,11/10/2024,430.47,3,France,1291.41
INV-3608,Frank,Toys,8/2/2024,8/3/2024,362.43,5,Canada,1812.15
INV-5008,Eve,Toys,10/22/2024,10/27/2024,344.17,2,France,688.34
INV-7251,Diana,Beauty,1/19/2024,1/24/2024,338.64,10,France,3386.4
INV-1774,Eve,Beauty,3/17/2024,3/19/2024,237,10,France,2370
INV-7864,Frank,Electronics,7/30/2024,7/31/2024,367.88,6,USA,2207.28
INV-7245,Charlie,Groceries,11/26/2024,12/2/2024,22.42,5,Canada,112.1
INV-8431,Charlie,Toys,9/14/2024,9/16/2024,253.82,10,France,2538.2
INV-7160,Alice,Toys,1/10/2024,1/16/2024,405.4,10,France,4054
INV-7717,Eve,Toys,12/8/2024,12/14/2024,363.94,9,Germany,3275.46
INV-6552,Eve,Toys,4/2/2024,4/5/2024,273.95,9,UK,2465.55
INV-9384,Diana,,8/20/2024,8/23/2024,330.25,7,UK,2311.75
INV-3488,Alice,Electronics,10/8/2024,10/15/2024,102.66,1,Australia,102.66
INV-6591,Diana,Books,6/29/2024,6/30/2024,329.95,6,USA,1979.7
INV-7997,Eve,Groceries,6/5/2024,6/12/2024,30.54,3,Canada,91.62
INV-7783,Diana,Books,10/20/2024,10/22/2024,90.64,3,France,271.92
INV-8086,Diana,Books,11/30/2024,12/1/2024,299.94,4,USA,1199.76
INV-5587,Eve,Clothing,3/26/2024,3/28/2024,25.7,9,UK,231.3
INV-3377,,Toys,1/14/2024,1/20/2024,125.48,4,Germany,501.92
INV-6949,Frank,Beauty,5/28/2024,5/31/2024,384.2,3,France,1152.6
INV-3729,Eve,Books,10/8/2024,10/14/2024,33.39,8,Germany,267.12
INV-7379,Eve,Toys,10/25/2024,10/27/2024,138.41,3,UK,415.23
INV-7095,Frank,Books,7/30/2024,8/1/2024,215.85,,UK,2158.5
INV-1075,Bob,Groceries,8/26/2024,9/2/2024,228.64,5,UK,1143.2
INV-7377,Diana,Books,1/4/2024,1/7/2024,73.65,2,Canada,147.3
INV-1690,Alice,Toys,7/27/2024,7/30/2024,297.52,10,Canada,2975.2
INV-3852,Alice,Beauty,4/15/2024,4/18/2024,184.53,8,France,1476.24
INV-5038,Diana,Beauty,7/29/2024,7/31/2024,111.2,1,Australia,111.2
INV-5835,Bob,Toys,6/13/2024,6/15/2024,281.66,3,UK,844.98
INV-4765,Bob,Beauty,2/22/2024,2/25/2024,121.31,1,France,121.31
INV-4882,Diana,Electronics,7/28/2024,7/30/2024,41.99,7,USA,293.93
INV-9379,Charlie,Clothing,3/30/2024,3/31/2024,158.14,3,USA,474.42
INV-4803,Eve,Toys,2/12/2024,2/18/2024,478.35,6,USA,2870.1
INV-1472,Diana,Books,7/2/2024,7/5/2024,114.81,9,UK,1033.29
INV-2784,Alice,Books,7/17/2024,7/22/2024,324.11,8,USA,2592.88
INV-4404,Frank,Clothing,3/15/2024,3/18/2024,235.23,4,Australia,940.92
INV-7556,Charlie,Groceries,10/7/2024,10/8/2024,47.28,10,Germany,472.8
INV-8145,Diana,Electronics,3/29/2024,3/30/2024,114.49,3,UK,343.47
INV-9723,Eve,Beauty,5/25/2024,5/28/2024,243.42,6,Germany,1460.52
INV-9260,Bob,Groceries,1/20/2024,1/23/2024,159.04,6,USA,954.24
INV-4621,Eve,Groceries,3/13/2024,3/14/2024,361.99,2,France,723.98
INV-6048,Diana,Clothing,11/30/2024,12/4/2024,219.36,4,USA,877.44
INV-8562,Alice,Books,9/26/2024,9/27/2024,381.79,7,France,2672.53
INV-5450,Eve,Toys,1/17/2024,1/23/2024,228.08,5,Australia,1140.4
INV-1895,Eve,Clothing,1/19/2024,1/20/2024,198.78,10,France,1987.8
INV-7272,Charlie,Electronics,12/30/2024,1/2/2025,123.72,6,Australia,742.32
INV-3993,Bob,Groceries,7/23/2024,7/27/2024,462.58,3,USA,1387.74
INV-2095,Diana,Toys,6/12/2024,6/13/2024,297.86,1,Australia,297.86
INV-6771,Bob,Electronics,6/17/2024,6/23/2024,457.38,6,USA,2744.28
INV-3425,Bob,Toys,5/4/2024,5/10/2024,72.95,1,Germany,72.95
INV-3565,Frank,Books,8/23/2024,8/24/2024,7,1,USA,7
INV-1905,Eve,Toys,8/8/2024,8/9/2024,287.35,7,France,2011.45
INV-6085,Frank,Groceries,8/19/2024,8/23/2024,156.56,8,Canada,1252.48
INV-6871,Frank,Groceries,6/20/2024,6/21/2024,90.19,7,Australia,631.33
INV-8249,Charlie,Toys,8/5/2024,8/10/2024,47.68,8,UK,381.44
INV-9808,Charlie,Books,10/6/2024,10/12/2024,204.95,9,France,1844.55
INV-7164,Frank,Toys,5/19/2024,5/20/2024,184.5,10,Canada,1845
INV-1113,Charlie,Clothing,6/25/2024,6/30/2024,6.63,8,France,53.04
INV-4642,Bob,Beauty,2/14/2024,2/19/2024,203.01,5,USA,1015.05
INV-7293,Eve,Books,7/20/2024,7/25/2024,439.85,9,UK,3958.65
INV-6573,Diana,Groceries,9/1/2024,9/2/2024,353.51,3,France,1060.53
INV-7712,Bob,Toys,2/13/2024,2/14/2024,359.57,8,France,2876.56
INV-2252,Diana,Electronics,12/19/2024,12/22/2024,490.73,5,France,2453.65
INV-2165,Eve,Groceries,3/9/2024,3/15/2024,69.41,6,Canada,416.46
INV-9495,Diana,Groceries,8/9/2024,8/12/2024,118.61,8,France,948.88
INV-3870,Bob,Groceries,11/8/2024,11/14/2024,142.59,1,Australia,142.59
INV-4422,Charlie,Groceries,2/13/2024,2/14/2024,442.32,5,France,2211.6
INV-3379,Charlie,Electronics,5/8/2024,5/14/2024,343.65,7,UK,2405.55
INV-2747,Diana,Groceries,9/11/2024,9/17/2024,375.66,8,France,3005.28
INV-2081,Bob,Clothing,10/31/2024,11/4/2024,317.87,2,Germany,635.74
INV-1129,Charlie,Books,12/28/2024,12/31/2024,209.8,9,Australia,1888.2
INV-3695,Frank,Groceries,11/20/2024,11/22/2024,238.12,10,France,2381.2
INV-3906,Charlie,Books,7/16/2024,7/22/2024,489.93,9,USA,4409.37
INV-5753,Frank,Groceries,4/12/2024,4/15/2024,77.72,10,France,777.2
INV-8325,Diana,Toys,3/11/2024,3/12/2024,349.21,2,Canada,698.42
INV-2535,Frank,Clothing,7/7/2024,7/14/2024,449.46,3,Australia,1348.38
INV-7661,Diana,Toys,2/11/2024,2/13/2024,443.03,6,France,2658.18
INV-8067,Frank,Books,2/24/2024,2/28/2024,437.66,1,Canada,437.66
INV-6611,Frank,Electronics,3/24/2024,3/25/2024,404.58,3,UK,1213.74
INV-4267,Bob,Electronics,8/11/2024,8/17/2024,444.89,7,Canada,3114.23
INV-5442,Alice,Clothing,8/25/2024,8/30/2024,50.26,9,Australia,452.34
INV-3497,Alice,Clothing,10/11/2024,10/14/2024,103.78,2,France,207.56
INV-9565,Bob,Toys,4/30/2024,5/7/2024,400.88,1,Australia,400.88
INV-4866,Alice,Groceries,3/28/2024,4/4/2024,194.75,8,Germany,1558
INV-7379,Alice,Toys,2/23/2024,2/27/2024,249.85,7,Australia,1748.95
INV-6642,Bob,Toys,2/13/2024,2/18/2024,224.64,7,UK,1572.48
INV-8452,Diana,Books,12/2/2024,12/8/2024,97.73,7,Canada,684.11
INV-4271,Bob,Beauty,6/17/2024,6/23/2024,91.85,9,France,826.65
INV-8587,Alice,Groceries,10/20/2024,10/22/2024,41.06,2,UK,82.12
INV-2137,Eve,Groceries,8/4/2024,8/6/2024,252.92,2,USA,505.84
INV-2505,Bob,Electronics,4/3/2024,4/9/2024,224.51,2,UK,449.02
INV-2244,Diana,Clothing,9/10/2024,9/17/2024,217.99,5,Germany,1089.95
INV-8246,Bob,Groceries,9/28/2024,9/29/2024,476.68,10,Canada,4766.8
INV-1937,Eve,Books,2/6/2024,2/8/2024,465.64,4,UK,1862.56
INV-6817,Eve,Groceries,9/12/2024,9/17/2024,69.17,7,Australia,484.19
INV-5789,Charlie,Toys,8/27/2024,8/31/2024,224.77,8,Germany,1798.16
INV-3635,Alice,Toys,7/27/2024,7/31/2024,409.26,8,Australia,3274.08
INV-8632,Charlie,Clothing,5/4/2024,5/6/2024,445.84,6,UK,2675.04
INV-5172,Bob,Books,6/5/2024,6/8/2024,91.14,9,France,820.26
INV-7679,Bob,Groceries,3/10/2024,3/17/2024,443.09,4,Canada,1772.36
INV-6793,Frank,Electronics,12/13/2024,12/19/2024,394.25,8,UK,3154
INV-6378,Frank,Beauty,1/21/2024,1/26/2024,327.95,6,USA,1967.7
INV-5007,Alice,Clothing,3/22/2024,3/27/2024,368.33,3,Germany,1104.99
INV-4660,Diana,Groceries,8/12/2024,8/19/2024,296.64,6,Germany,1779.84
INV-9600,Bob,Clothing,3/18/2024,3/25/2024,86.14,10,France,861.4
INV-9368,Charlie,Electronics,5/12/2024,5/15/2024,91.6,3,France,274.8
INV-2924,Eve,Clothing,6/15/2024,6/19/2024,275.23,6,Australia,1651.38
INV-8855,Charlie,Books,7/16/2024,7/17/2024,343.1,1,Australia,343.1
INV-9867,Alice,Books,5/10/2024,5/14/2024,116.51,8,Canada,932.08
INV-6580,Bob,Books,6/20/2024,6/21/2024,393.28,5,Germany,1966.4
INV-2105,Alice,Electronics,1/18/2024,1/21/2024,426.1,2,UK,852.2
INV-2646,Bob,Toys,2/16/2024,2/23/2024,279.56,10,Canada,2795.6
INV-3034,Eve,Groceries,4/23/2024,4/27/2024,29.97,4,Canada,119.88
INV-3072,Alice,Clothing,3/10/2024,3/13/2024,89.72,5,Germany,448.6
INV-4271,Charlie,Groceries,5/10/2024,5/11/2024,488.95,3,France,1466.85
INV-7493,Alice,Books,6/13/2024,6/15/2024,130.91,9,Germany,1178.19
INV-9950,Alice,Electronics,11/6/2024,11/7/2024,213.44,4,USA,853.76
INV-2890,Bob,Clothing,5/12/2024,5/13/2024,,1,USA,486.77
INV-5520,Frank,Clothing,11/28/2024,11/30/2024,87.22,5,USA,436.1
INV-9299,Eve,Groceries,12/22/2024,12/23/2024,15.71,2,Australia,31.42
INV-6239,Eve,Groceries,1/19/2024,1/23/2024,196.84,5,Germany,984.2
INV-1149,Bob,Toys,7/26/2024,7/29/2024,236.77,5,Canada,1183.85
INV-2505,Diana,Beauty,8/30/2024,9/4/2024,457.49,2,France,914.98
INV-9717,Diana,Clothing,8/17/2024,8/21/2024,487.65,8,UK,3901.2
INV-4949,Diana,Beauty,3/29/2024,3/30/2024,280.52,5,Canada,1402.6
INV-4294,Eve,Electronics,9/13/2024,9/15/2024,310.14,10,Germany,3101.4
INV-2537,Bob,Toys,5/13/2024,5/17/2024,474.1,2,France,948.2
INV-7470,Bob,Beauty,8/15/2024,8/22/2024,14.04,2,Germany,28.08
INV-1775,Charlie,Toys,12/11/2024,12/12/2024,312.36,7,USA,2186.52
INV-9387,Alice,Beauty,4/20/2024,4/21/2024,155.72,6,Australia,934.32
INV-1482,Bob,Groceries,2/14/2024,2/15/2024,297.91,10,Canada,2979.1
INV-6416,Alice,Groceries,7/6/2024,7/7/2024,400.93,10,France,4009.3
INV-3251,Frank,Toys,4/6/2024,4/8/2024,261.96,4,France,1047.84
INV-2551,Eve,Groceries,3/11/2024,3/13/2024,145.52,5,Canada,727.6
INV-1650,Eve,Electronics,10/9/2024,10/12/2024,498.58,9,Canada,4487.22
INV-5862,Alice,Books,7/7/2024,7/9/2024,178.69,1,Germany,178.69
INV-1184,Frank,Beauty,12/7/2024,12/12/2024,325.72,6,Australia,1954.32
INV-2641,Alice,Groceries,11/21/2024,11/26/2024,202.41,10,Germany,2024.1
INV-8537,Bob,Groceries,11/23/2024,11/30/2024,195.88,9,Australia,1762.92
INV-3460,Charlie,Clothing,1/17/2024,1/20/2024,137.15,6,UK,822.9
INV-1996,Eve,Groceries,1/19/2024,1/25/2024,310.14,2,UK,620.28
INV-1421,Diana,Toys,1/7/2024,1/12/2024,369.1,7,USA,2583.7
INV-8648,Bob,Beauty,8/29/2024,9/3/2024,148.5,10,France,1485
INV-7423,Eve,Electronics,4/5/2024,4/12/2024,142.63,1,Germany,142.63
INV-2805,Eve,Books,9/28/2024,9/29/2024,462.59,6,Australia,2775.54
INV-2203,Charlie,Toys,5/17/2024,5/19/2024,102.57,4,France,410.28
INV-6608,Bob,Beauty,12/29/2024,1/5/2025,275.64,1,Australia,275.64
INV-6998,Diana,Toys,9/12/2024,9/13/2024,268.88,1,USA,268.88
INV-5959,Eve,Groceries,10/8/2024,10/11/2024,324.41,5,France,1622.05
INV-1116,Bob,Toys,10/8/2024,10/13/2024,201.8,5,Canada,1009
INV-6914,Eve,Electronics,5/6/2024,5/13/2024,91.94,3,UK,275.82
INV-5127,Frank,Electronics,11/24/2024,11/27/2024,457.52,8,Canada,3660.16
INV-9030,Alice,Toys,10/15/2024,10/20/2024,430.29,2,UK,860.58
INV-5666,Alice,Books,8/2/2024,8/3/2024,288.25,1,USA,288.25
INV-5329,Bob,Clothing,3/2/2024,3/9/2024,385.1,3,Australia,1155.3
INV-8519,Eve,Groceries,10/25/2024,10/30/2024,426.48,9,Australia,3838.32
INV-4175,Eve,Toys,1/23/2024,1/24/2024,97.83,10,Canada,978.3
INV-1255,Alice,Toys,11/22/2024,11/23/2024,495.44,7,Germany,3468.08
INV-5703,Eve,Toys,4/20/2024,4/21/2024,129.4,4,France,517.6
INV-7847,Diana,Books,4/4/2024,4/5/2024,273.01,10,USA,2730.1
INV-2132,Bob,Books,9/23/2024,9/28/2024,277.02,7,Canada,1939.14
INV-6717,Eve,Books,12/10/2024,12/15/2024,173.74,4,Australia,694.96
INV-4819,Alice,Beauty,12/1/2024,12/2/2024,239.55,3,Germany,718.65
INV-1489,Charlie,Books,3/24/2024,3/31/2024,438.69,5,USA,2193.45
INV-5131,Frank,Toys,2/8/2024,2/12/2024,142.14,2,Canada,284.28
INV-2804,Bob,Groceries,5/26/2024,6/1/2024,36.16,7,UK,253.12
INV-3112,Bob,Toys,2/15/2024,2/19/2024,163.47,4,France,653.88
INV-6845,Alice,Electronics,3/22/2024,3/29/2024,383.5,9,France,3451.5
INV-3121,Frank,Books,1/24/2024,1/26/2024,341.02,1,France,341.02
INV-1692,Charlie,Clothing,1/20/2024,1/22/2024,53.64,6,UK,321.84
INV-3158,Frank,Toys,12/28/2024,1/2/2025,127.18,4,USA,508.72
INV-5479,Eve,Books,2/17/2024,2/24/2024,78.79,7,Australia,551.53
INV-6592,Bob,Groceries,9/3/2024,9/8/2024,205.86,5,Australia,1029.3
INV-7211,Charlie,Clothing,8/5/2024,8/8/2024,331.3,9,UK,2981.7
INV-8451,Charlie,Groceries,10/12/2024,10/19/2024,184.29,2,France,368.58
INV-4643,Diana,Groceries,2/25/2024,3/2/2024,313.07,3,Germany,939.21
INV-7647,Eve,Toys,5/21/2024,5/26/2024,404.83,3,USA,1214.49
INV-3583,Frank,Toys,7/26/2024,7/31/2024,242.5,10,USA,2425
INV-1834,Diana,Clothing,10/30/2024,11/1/2024,107.59,5,Canada,537.95
INV-4256,Diana,Books,8/2/2024,8/8/2024,206.35,2,Canada,412.7
INV-6780,Alice,Electronics,3/11/2024,3/18/2024,126.55,10,France,1265.5
INV-5661,Frank,Groceries,2/12/2024,2/14/2024,238.09,3,USA,714.27
INV-1309,Bob,Beauty,9/2/2024,9/6/2024,322.02,6,Australia,1932.12
INV-3280,Bob,Toys,1/28/2024,2/4/2024,304.5,8,Germany,2436
INV-9944,Diana,Groceries,11/19/2024,11/26/2024,193.75,4,USA,775
INV-1075,Alice,Clothing,9/6/2024,9/13/2024,445.76,5,UK,2228.8
INV-7494,Eve,Clothing,12/11/2024,12/15/2024,5.02,5,Australia,25.1
INV-7494,Bob,Toys,10/28/2024,10/29/2024,95.87,5,UK,479.35
INV-1893,Alice,Beauty,3/14/2024,3/15/2024,141.72,9,UK,1275.48
INV-5350,Diana,Groceries,12/30/2024,1/6/2025,491.54,10,Germany,4915.4
INV-4560,Alice,Beauty,7/19/2024,7/24/2024,441.01,2,Australia,882.02
INV-1058,Bob,Beauty,2/24/2024,3/2/2024,,9,Canada,1358.37
INV-7467,Diana,Beauty,4/17/2024,4/22/2024,39.08,2,France,78.16
INV-1952,Alice,Clothing,1/26/2024,1/30/2024,146.92,6,UK,881.52
INV-6055,Charlie,Beauty,6/11/2024,6/13/2024,286.33,7,UK,2004.31
INV-3209,Frank,Toys,7/8/2024,7/11/2024,369.49,5,France,1847.45
INV-8974,Eve,Books,1/28/2024,2/3/2024,69.44,8,USA,555.52
INV-7556,Charlie,Groceries,1/2/2024,1/3/2024,280.86,2,Canada,561.72
INV-4259,Alice,Books,2/12/2024,2/13/2024,382.08,9,Germany,3438.72
INV-6225,Diana,Books,12/19/2024,12/26/2024,79.42,9,USA,714.78
INV-7440,Alice,Beauty,5/8/2024,5/12/2024,322.29,1,Canada,322.29
INV-4684,Frank,Beauty,9/22/2024,9/28/2024,78.29,9,Germany,704.61
INV-7339,Frank,Beauty,1/20/2024,1/25/2024,460.38,3,Australia,1381.14
INV-1698,Frank,Clothing,11/21/2024,11/28/2024,113.13,10,UK,1131.3
INV-6205,Charlie,Clothing,5/14/2024,5/16/2024,97.96,4,Australia,391.84
INV-9223,Bob,Clothing,2/19/2024,2/26/2024,114.22,5,UK,571.1
INV-1519,Frank,Books,8/27/2024,8/29/2024,106.49,6,UK,638.94
INV-2397,Bob,Books,10/11/2024,10/12/2024,247.31,8,Germany,
INV-2993,Bob,Beauty,8/29/2024,9/3/2024,302.3,10,Australia,3023
INV-6860,Alice,Clothing,12/17/2024,12/18/2024,313.88,1,USA,313.88
INV-5232,Charlie,Electronics,4/14/2024,4/19/2024,268.19,1,Canada,268.19
INV-5038,Eve,Groceries,11/5/2024,11/6/2024,85.41,9,Canada,768.69
INV-2044,Eve,Clothing,4/14/2024,4/21/2024,9.43,9,UK,84.87
INV-1975,Bob,Groceries,8/19/2024,8/20/2024,76.32,6,Australia,457.92
INV-3667,Eve,Toys,1/25/2024,1/28/2024,181.77,1,France,181.77
INV-6092,Frank,Clothing,9/28/2024,10/2/2024,407.65,6,UK,2445.9
INV-4646,Frank,Beauty,12/7/2024,12/12/2024,370.48,5,USA,1852.4
INV-9160,Bob,Clothing,4/25/2024,4/30/2024,23.25,3,USA,69.75
INV-7701,Frank,Toys,6/20/2024,6/25/2024,222.27,6,UK,1333.62
INV-3184,Frank,Groceries,8/15/2024,8/22/2024,26.05,3,UK,78.15
INV-4653,Bob,Books,9/8/2024,9/11/2024,312.67,5,USA,1563.35
INV-1077,Eve,Beauty,6/25/2024,6/30/2024,291.83,8,France,2334.64
INV-5501,Alice,Groceries,6/9/2024,6/16/2024,256.9,5,UK,1284.5
INV-8150,Alice,Beauty,4/25/2024,4/28/2024,132.69,4,USA,530.76
INV-2674,Diana,Clothing,7/17/2024,7/18/2024,232.57,3,Germany,697.71
