InvoiceNo,CustomerName,ProductCategory,OrderDate,ShippingDate,Price,Quantity,Country,TotalAmount
INV-1756,Alice,Beauty,2024-08-31,2024-09-05,383.88,2,Germany,767.76
INV-3117,Bob,Electronics,2024-07-07,2024-07-08,48.97,1,France,48.97
INV-5225,Charlie,Electronics,2024-04-17,2024-04-20,431.66,3,Canada,1294.98
INV-3562,Charlie,Books,2024-11-01,2024-11-05,42.78,3,France,128.34
INV-6321,Alice,Toys,2024-07-30,2024-08-03,312.94,7,UK,2190.58
INV-4012,Alice,Electronics,2024-12-14,2024-12-19,353.88,8,Canada,2831.04
INV-7382,Charlie,Books,2024-12-20,2024-12-22,408.2,2,Australia,816.4
INV-7660,Diana,Electronics,2024-11-16,2024-11-22,11.9,6,Australia,71.4
INV-3147,Charlie,Electronics,2024-12-09,2024-12-11,449.01,9,France,4041.09
INV-3064,Charlie,Groceries,2024-01-16,2024-01-17,332.23,3,USA,996.69
INV-4391,Bob,Beauty,2024-04-28,2024-04-30,206.8,8,USA,1654.4
INV-3963,Charlie,Clothing,2024-05-26,2024-06-01,147.88,6,Germany,887.28
INV-9185,Frank,Clothing,2024-04-16,2024-04-17,213.76,2,Germany,427.52
INV-3773,Frank,Books,2024-09-05,2024-09-07,440.12,3,Australia,1320.36
INV-1502,Alice,Books,2024-05-25,2024-05-26,494.24,5,UK,2471.2
INV-6030,Frank,Electronics,2024-09-04,2024-09-09,481.83,8,Australia,3854.64
INV-7103,Alice,Toys,2024-11-28,2024-12-05,133.74,10,USA,1337.4
INV-1084,Frank,Groceries,2024-11-24,2024-11-25,90.14,8,USA,721.12
INV-8209,Diana,Beauty,2024-11-11,2024-11-16,448.32,6,UK,2689.92
INV-5917,Frank,Clothing,2024-08-14,2024-08-18,124.2,3,Australia,372.6
INV-5253,Alice,Electronics,2024-06-29,2024-07-03,398.51,10,USA,3985.1
INV-1397,Bob,Electronics,2024-07-25,2024-08-01,142.69,2,Canada,1017.3499999999999
INV-7270,Alice,Books,2024-04-24,2024-04-26,430.34,2,UK,860.68
INV-4788,Alice,Electronics,2024-06-12,2024-06-17,320.83,4,Canada,1283.32
INV-6933,Diana,Books,2024-02-28,2024-03-02,96.71,4,UK,386.84
INV-7647,Charlie,Toys,2024-11-08,2024-11-13,462.51,8,UK,3700.08
INV-2637,Eve,Clothing,2024-07-28,2024-07-30,291.49,10,UK,2914.9
INV-3636,Eve,Groceries,2024-09-26,2024-09-30,46.28,4,USA,185.12
INV-7691,Bob,Books,2024-07-27,2024-07-30,488.03,1,Australia,488.03
INV-6523,Bob,Beauty,2024-03-19,2024-03-25,302.87,8,Canada,2422.96
INV-1960,Charlie,Electronics,2024-11-02,2024-11-05,491.54,8,Germany,3932.32
INV-7415,Frank,Books,2024-11-23,2024-11-28,356.08,10,France,3560.8
INV-9618,Charlie,Beauty,2024-08-05,2024-08-11,151.76,9,France,1365.84
INV-2966,Eve,Clothing,2024-02-27,2024-02-29,471.15,3,Canada,1413.45
INV-7592,Frank,Clothing,2024-01-02,2024-01-07,263.28,7,Australia,1842.96
INV-9545,Diana,Electronics,2024-04-27,2024-05-04,120.69,9,France,1086.21
INV-4907,Charlie,Toys,2024-08-03,2024-08-08,404.98,2,UK,809.96
INV-8963,Bob,Beauty,2024-07-13,2024-07-18,399.72,5,Canada,1998.6
,Frank,Clothing,2024-01-16,2024-01-20,8.0,3,Australia,24.0
INV-8647,Charlie,Clothing,2024-03-06,2024-03-09,243.17,4,USA,972.68
INV-7978,Charlie,Beauty,2024-12-16,2024-12-18,82.37,1,UK,82.37
INV-9171,Alice,Electronics,2024-05-08,2024-05-12,386.31,9,USA,3476.79
INV-2915,Charlie,Beauty,2024-01-06,2024-01-09,90.26,4,USA,361.04
INV-9040,Diana,Groceries,2024-07-05,2024-07-08,146.65,2,Germany,293.3
INV-4783,Diana,Toys,2024-11-03,2024-11-10,225.24,4,Germany,900.96
INV-9215,Frank,Electronics,2024-01-20,2024-01-24,8.15,9,USA,73.35
INV-1019,Diana,Groceries,2024-09-01,2024-09-08,152.48,6,Germany,914.88
INV-6844,Eve,Clothing,2024-10-06,2024-10-09,133.65,1,Canada,133.65
INV-5037,Eve,Books,2024-05-16,2024-05-20,294.46,9,Canada,2650.14
INV-3774,Charlie,Clothing,2024-02-14,2024-02-18,289.78,1,USA,289.78
INV-5996,Diana,Toys,2024-02-10,2024-02-12,339.27,3,UK,1017.81
INV-8340,Bob,Toys,2024-11-07,2024-11-14,249.71,3,Canada,749.13
INV-8722,Eve,Clothing,2024-12-07,2024-12-14,207.44,3,Germany,622.32
INV-6170,Charlie,Electronics,2024-03-14,2024-03-18,113.6,2,Germany,227.2
INV-6672,Eve,Books,2024-02-24,2024-03-02,491.67,4,France,1966.68
INV-3224,Alice,Toys,2024-05-15,2024-05-22,41.44,6,USA,248.64
INV-9633,Frank,Groceries,2024-02-02,2024-02-08,307.24,1,USA,307.24
INV-6999,Frank,Clothing,2024-07-02,2024-07-07,131.2,3,Australia,393.6
INV-4557,Eve,Toys,2024-05-25,2024-06-01,463.97,4,UK,1855.88
INV-9562,Bob,Groceries,2024-07-25,2024-07-31,411.05,6,Canada,2466.3
INV-9292,Alice,Books,2024-12-03,2024-12-09,355.44,2,Australia,710.88
INV-9488,Bob,Electronics,2024-03-09,2024-03-12,95.81,8,Canada,766.48
INV-6741,Eve,Toys,2024-04-18,2024-04-24,433.67,1,USA,433.67
INV-7232,Charlie,Toys,2024-11-10,2024-11-12,242.72,4,Germany,970.88
INV-3501,Alice,Clothing,2024-04-21,2024-04-25,30.92,4,France,123.68
INV-3773,Charlie,Electronics,2024-12-02,2024-12-03,418.8,3,France,1256.4
INV-5649,Eve,Beauty,2024-01-21,2024-01-26,417.45,8,Canada,3339.6
INV-7834,Eve,Groceries,2024-01-28,2024-02-01,45.65,2,Canada,91.3
INV-5529,Charlie,Books,2024-05-26,2024-06-01,42.8,8,Germany,342.4
INV-6594,Bob,Electronics,2024-11-20,2024-11-23,186.56,10,Germany,1865.6
INV-6663,Diana,Clothing,2024-03-03,2024-03-08,381.53,10,USA,3815.3
INV-8180,Diana,Clothing,2024-06-30,2024-07-07,47.84,9,USA,430.56
INV-8919,Frank,Groceries,2024-02-21,2024-02-26,364.45,3,France,1093.35
INV-4570,Frank,Books,2024-04-15,2024-04-16,302.68,7,Canada,2118.76
INV-7987,Alice,Clothing,2024-11-04,2024-11-11,377.0,7,USA,2639.0
INV-9018,Diana,Books,2024-10-17,2024-10-21,457.49,1,UK,457.49
INV-8429,Frank,Electronics,2024-06-25,2024-06-30,171.88,2,UK,343.76
INV-5348,Eve,Books,2024-06-17,2024-06-22,110.61,2,France,221.22
INV-7041,Eve,Toys,2024-08-18,2024-08-25,221.89,6,France,1331.34
INV-7079,Diana,Electronics,2024-10-19,2024-10-21,259.71,6,Germany,1558.26
INV-4116,Alice,Groceries,2024-04-18,2024-04-20,482.69,4,Canada,1930.76
INV-5639,Diana,Beauty,2024-06-09,2024-06-10,205.06,2,France,410.12
INV-8689,Charlie,Beauty,2024-07-02,2024-07-04,50.68,7,Canada,354.76
INV-2878,Bob,Groceries,2024-04-20,2024-04-23,336.46,5,USA,1682.3
INV-8963,Frank,Groceries,2024-04-08,2024-04-14,445.07,9,Australia,4005.63
INV-8059,Bob,Groceries,2024-05-06,2024-05-10,146.15,1,UK,146.15
INV-5566,Charlie,Toys,2024-10-27,2024-10-31,250.21,9,Canada,2251.89
INV-3088,Diana,Clothing,2024-09-05,2024-09-12,56.26,8,USA,450.08
INV-5654,Bob,Beauty,2024-03-13,2024-03-15,193.42,5,Germany,967.1
INV-2288,Frank,Groceries,2024-08-26,2024-09-01,474.86,7,France,3324.02
INV-7594,Frank,Beauty,2024-10-14,2024-10-21,288.47,6,Germany,1730.82
INV-4555,Diana,Electronics,2024-07-31,2024-08-01,235.26,7,Germany,1646.82
INV-9183,Charlie,Toys,2024-11-15,2024-11-22,76.11,5,Canada,380.55
INV-5655,Eve,Clothing,2024-02-11,2024-02-13,211.71,6,France,1270.26
INV-9915,Charlie,Clothing,2024-11-03,2024-11-10,430.47,3,France,1291.41
INV-3608,Frank,Toys,2024-08-02,2024-08-03,362.43,5,Canada,1812.15
INV-5008,Eve,Toys,2024-10-22,2024-10-27,344.17,2,France,688.34
INV-7251,Diana,Beauty,2024-01-19,2024-01-24,338.64,10,France,3386.4
INV-1774,Eve,Beauty,2024-03-17,2024-03-19,237.0,10,France,2370.0
INV-7864,Frank,Electronics,2024-07-30,2024-07-31,367.88,6,USA,2207.28
INV-7245,Charlie,Groceries,2024-11-26,2024-12-02,22.42,5,Canada,112.1
INV-8431,Charlie,Toys,2024-09-14,2024-09-16,253.82,10,France,2538.2
INV-7160,Alice,Toys,2024-01-10,2024-01-16,405.4,10,France,4054.0
INV-7717,Eve,Toys,2024-12-08,2024-12-14,363.94,9,Germany,3275.46
INV-6552,Eve,Toys,2024-04-02,2024-04-05,273.95,9,UK,2465.55
INV-3488,Alice,Electronics,2024-10-08,2024-10-15,102.66,1,Australia,102.66
INV-6591,Diana,Books,2024-06-29,2024-06-30,329.95,6,USA,1979.7
INV-7997,Eve,Groceries,2024-06-05,2024-06-12,30.54,3,Canada,91.62
INV-7783,Diana,Books,2024-10-20,2024-10-22,90.64,3,France,271.92
INV-8086,Diana,Books,2024-11-30,2024-12-01,299.94,4,USA,1199.76
INV-5587,Eve,Clothing,2024-03-26,2024-03-28,25.7,9,UK,231.3
INV-6949,Frank,Beauty,2024-05-28,2024-05-31,384.2,3,France,1152.6
INV-3729,Eve,Books,2024-10-08,2024-10-14,33.39,8,Germany,267.12
INV-7379,Eve,Toys,2024-10-25,2024-10-27,138.41,3,UK,415.23
INV-1075,Bob,Groceries,2024-08-26,2024-09-02,228.64,5,UK,1143.2
INV-7377,Diana,Books,2024-01-04,2024-01-07,73.65,2,Canada,147.3
INV-1690,Alice,Toys,2024-07-27,2024-07-30,297.52,10,Canada,2975.2
INV-3852,Alice,Beauty,2024-04-15,2024-04-18,184.53,8,France,1476.24
INV-5038,Diana,Beauty,2024-07-29,2024-07-31,111.2,1,Australia,111.2
INV-5835,Bob,Toys,2024-06-13,2024-06-15,281.66,3,UK,844.98
INV-4765,Bob,Beauty,2024-02-22,2024-02-25,121.31,1,France,121.31
INV-4882,Diana,Electronics,2024-07-28,2024-07-30,41.99,7,USA,293.93
INV-9379,Charlie,Clothing,2024-03-30,2024-03-31,158.14,3,USA,474.42
INV-4803,Eve,Toys,2024-02-12,2024-02-18,478.35,6,USA,2870.1
INV-1472,Diana,Books,2024-07-02,2024-07-05,114.81,9,UK,1033.29
INV-2784,Alice,Books,2024-07-17,2024-07-22,324.11,8,USA,2592.88
INV-4404,Frank,Clothing,2024-03-15,2024-03-18,235.23,4,Australia,940.92
INV-7556,Charlie,Groceries,2024-10-07,2024-10-08,47.28,10,Germany,472.8
INV-8145,Diana,Electronics,2024-03-29,2024-03-30,114.49,3,UK,343.47
INV-9723,Eve,Beauty,2024-05-25,2024-05-28,243.42,6,Germany,1460.52
INV-9260,Bob,Groceries,2024-01-20,2024-01-23,159.04,6,USA,954.24
INV-4621,Eve,Groceries,2024-03-13,2024-03-14,361.99,2,France,723.98
INV-6048,Diana,Clothing,2024-11-30,2024-12-04,219.36,4,USA,877.44
INV-8562,Alice,Books,2024-09-26,2024-09-27,381.79,7,France,2672.53
INV-5450,Eve,Toys,2024-01-17,2024-01-23,228.08,5,Australia,1140.4
INV-1895,Eve,Clothing,2024-01-19,2024-01-20,198.78,10,France,1987.8
INV-7272,Charlie,Electronics,2024-12-30,2025-01-02,123.72,6,Australia,742.32
INV-3993,Bob,Groceries,2024-07-23,2024-07-27,462.58,3,USA,1387.74
INV-2095,Diana,Toys,2024-06-12,2024-06-13,297.86,1,Australia,297.86
INV-6771,Bob,Electronics,2024-06-17,2024-06-23,457.38,6,USA,2744.28
INV-3425,Bob,Toys,2024-05-04,2024-05-10,72.95,1,Germany,72.95
INV-3565,Frank,Books,2024-08-23,2024-08-24,7.0,1,USA,7.0
INV-1905,Eve,Toys,2024-08-08,2024-08-09,287.35,7,France,2011.45
INV-6085,Frank,Groceries,2024-08-19,2024-08-23,156.56,8,Canada,1252.48
INV-6871,Frank,Groceries,2024-06-20,2024-06-21,90.19,7,Australia,631.33
INV-8249,Charlie,Toys,2024-08-05,2024-08-10,47.68,8,UK,381.44
INV-9808,Charlie,Books,2024-10-06,2024-10-12,204.95,9,France,1844.55
INV-7164,Frank,Toys,2024-05-19,2024-05-20,184.5,10,Canada,1845.0
INV-1113,Charlie,Clothing,2024-06-25,2024-06-30,6.63,8,France,53.04
INV-4642,Bob,Beauty,2024-02-14,2024-02-19,203.01,5,USA,1015.05
INV-7293,Eve,Books,2024-07-20,2024-07-25,439.85,9,UK,3958.65
INV-6573,Diana,Groceries,2024-09-01,2024-09-02,353.51,3,France,1060.53
INV-7712,Bob,Toys,2024-02-13,2024-02-14,359.57,8,France,2876.56
INV-2252,Diana,Electronics,2024-12-19,2024-12-22,490.73,5,France,2453.65
INV-2165,Eve,Groceries,2024-03-09,2024-03-15,69.41,6,Canada,416.46
INV-9495,Diana,Groceries,2024-08-09,2024-08-12,118.61,8,France,948.88
INV-3870,Bob,Groceries,2024-11-08,2024-11-14,142.59,1,Australia,142.59
INV-4422,Charlie,Groceries,2024-02-13,2024-02-14,442.32,5,France,2211.6
INV-3379,Charlie,Electronics,2024-05-08,2024-05-14,343.65,7,UK,2405.55
INV-2747,Diana,Groceries,2024-09-11,2024-09-17,375.66,8,France,3005.28
INV-2081,Bob,Clothing,2024-10-31,2024-11-04,317.87,2,Germany,635.74
INV-1129,Charlie,Books,2024-12-28,2024-12-31,209.8,9,Australia,1888.2
INV-3695,Frank,Groceries,2024-11-20,2024-11-22,238.12,10,France,2381.2
INV-3906,Charlie,Books,2024-07-16,2024-07-22,489.93,9,USA,4409.37
INV-5753,Frank,Groceries,2024-04-12,2024-04-15,77.72,10,France,777.2
INV-8325,Diana,Toys,2024-03-11,2024-03-12,349.21,2,Canada,698.42
INV-2535,Frank,Clothing,2024-07-07,2024-07-14,449.46,3,Australia,1348.38
INV-7661,Diana,Toys,2024-02-11,2024-02-13,443.03,6,France,2658.18
INV-8067,Frank,Books,2024-02-24,2024-02-28,437.66,1,Canada,437.66
INV-6611,Frank,Electronics,2024-03-24,2024-03-25,404.58,3,UK,1213.74
INV-4267,Bob,Electronics,2024-08-11,2024-08-17,444.89,7,Canada,3114.23
INV-5442,Alice,Clothing,2024-08-25,2024-08-30,50.26,9,Australia,452.34
INV-3497,Alice,Clothing,2024-10-11,2024-10-14,103.78,2,France,207.56
INV-9565,Bob,Toys,2024-04-30,2024-05-07,400.88,1,Australia,400.88
INV-4866,Alice,Groceries,2024-03-28,2024-04-04,194.75,8,Germany,1558.0
INV-7379,Alice,Toys,2024-02-23,2024-02-27,249.85,7,Australia,1748.95
INV-6642,Bob,Toys,2024-02-13,2024-02-18,224.64,7,UK,1572.48
INV-8452,Diana,Books,2024-12-02,2024-12-08,97.73,7,Canada,684.11
INV-4271,Bob,Beauty,2024-06-17,2024-06-23,91.85,9,France,826.65
INV-8587,Alice,Groceries,2024-10-20,2024-10-22,41.06,2,UK,82.12
INV-2137,Eve,Groceries,2024-08-04,2024-08-06,252.92,2,USA,505.84
INV-2505,Bob,Electronics,2024-04-03,2024-04-09,224.51,2,UK,449.02
INV-2244,Diana,Clothing,2024-09-10,2024-09-17,217.99,5,Germany,1089.95
INV-8246,Bob,Groceries,2024-09-28,2024-09-29,476.68,10,Canada,4766.8
INV-1937,Eve,Books,2024-02-06,2024-02-08,465.64,4,UK,1862.56
INV-6817,Eve,Groceries,2024-09-12,2024-09-17,69.17,7,Australia,484.19
INV-5789,Charlie,Toys,2024-08-27,2024-08-31,224.77,8,Germany,1798.16
INV-3635,Alice,Toys,2024-07-27,2024-07-31,409.26,8,Australia,3274.08
INV-8632,Charlie,Clothing,2024-05-04,2024-05-06,445.84,6,UK,2675.04
INV-5172,Bob,Books,2024-06-05,2024-06-08,91.14,9,France,820.26
INV-7679,Bob,Groceries,2024-03-10,2024-03-17,443.09,4,Canada,1772.36
INV-6793,Frank,Electronics,2024-12-13,2024-12-19,394.25,8,UK,3154.0
INV-6378,Frank,Beauty,2024-01-21,2024-01-26,327.95,6,USA,1967.7
INV-5007,Alice,Clothing,2024-03-22,2024-03-27,368.33,3,Germany,1104.99
INV-4660,Diana,Groceries,2024-08-12,2024-08-19,296.64,6,Germany,1779.84
INV-9600,Bob,Clothing,2024-03-18,2024-03-25,86.14,10,France,861.4
INV-9368,Charlie,Electronics,2024-05-12,2024-05-15,91.6,3,France,274.8
INV-2924,Eve,Clothing,2024-06-15,2024-06-19,275.23,6,Australia,1651.38
INV-8855,Charlie,Books,2024-07-16,2024-07-17,343.1,1,Australia,343.1
INV-9867,Alice,Books,2024-05-10,2024-05-14,116.51,8,Canada,932.08
INV-6580,Bob,Books,2024-06-20,2024-06-21,393.28,5,Germany,1966.4
INV-2105,Alice,Electronics,2024-01-18,2024-01-21,426.1,2,UK,852.2
INV-2646,Bob,Toys,2024-02-16,2024-02-23,279.56,10,Canada,2795.6
INV-3034,Eve,Groceries,2024-04-23,2024-04-27,29.97,4,Canada,119.88
INV-3072,Alice,Clothing,2024-03-10,2024-03-13,89.72,5,Germany,448.6
INV-4271,Charlie,Groceries,2024-05-10,2024-05-11,488.95,3,France,1466.85
INV-7493,Alice,Books,2024-06-13,2024-06-15,130.91,9,Germany,1178.19
INV-9950,Alice,Electronics,2024-11-06,2024-11-07,213.44,4,USA,853.76
INV-5520,Frank,Clothing,2024-11-28,2024-11-30,87.22,5,USA,436.1
INV-9299,Eve,Groceries,2024-12-22,2024-12-23,15.71,2,Australia,31.42
INV-6239,Eve,Groceries,2024-01-19,2024-01-23,196.84,5,Germany,984.2
INV-1149,Bob,Toys,2024-07-26,2024-07-29,236.77,5,Canada,1183.85
INV-2505,Diana,Beauty,2024-08-30,2024-09-04,457.49,2,France,914.98
INV-9717,Diana,Clothing,2024-08-17,2024-08-21,487.65,8,UK,3901.2
INV-4949,Diana,Beauty,2024-03-29,2024-03-30,280.52,5,Canada,1402.6
INV-4294,Eve,Electronics,2024-09-13,2024-09-15,310.14,10,Germany,3101.4
INV-2537,Bob,Toys,2024-05-13,2024-05-17,474.1,2,France,948.2
INV-7470,Bob,Beauty,2024-08-15,2024-08-22,14.04,2,Germany,28.08
INV-1775,Charlie,Toys,2024-12-11,2024-12-12,312.36,7,USA,2186.52
INV-9387,Alice,Beauty,2024-04-20,2024-04-21,155.72,6,Australia,934.32
INV-1482,Bob,Groceries,2024-02-14,2024-02-15,297.91,10,Canada,2979.1
INV-6416,Alice,Groceries,2024-07-06,2024-07-07,400.93,10,France,4009.3
INV-3251,Frank,Toys,2024-04-06,2024-04-08,261.96,4,France,1047.84
INV-2551,Eve,Groceries,2024-03-11,2024-03-13,145.52,5,Canada,727.6
INV-1650,Eve,Electronics,2024-10-09,2024-10-12,498.58,9,Canada,4487.22
INV-5862,Alice,Books,2024-07-07,2024-07-09,178.69,1,Germany,178.69
INV-1184,Frank,Beauty,2024-12-07,2024-12-12,325.72,6,Australia,1954.32
INV-2641,Alice,Groceries,2024-11-21,2024-11-26,202.41,10,Germany,2024.1
INV-8537,Bob,Groceries,2024-11-23,2024-11-30,195.88,9,Australia,1762.92
INV-3460,Charlie,Clothing,2024-01-17,2024-01-20,137.15,6,UK,822.9
INV-1996,Eve,Groceries,2024-01-19,2024-01-25,310.14,2,UK,620.28
INV-1421,Diana,Toys,2024-01-07,2024-01-12,369.1,7,USA,2583.7
INV-8648,Bob,Beauty,2024-08-29,2024-09-03,148.5,10,France,1485.0
INV-7423,Eve,Electronics,2024-04-05,2024-04-12,142.63,1,Germany,142.63
INV-2805,Eve,Books,2024-09-28,2024-09-29,462.59,6,Australia,2775.54
INV-2203,Charlie,Toys,2024-05-17,2024-05-19,102.57,4,France,410.28
INV-6608,Bob,Beauty,2024-12-29,2025-01-05,275.64,1,Australia,275.64
INV-6998,Diana,Toys,2024-09-12,2024-09-13,268.88,1,USA,268.88
INV-5959,Eve,Groceries,2024-10-08,2024-10-11,324.41,5,France,1622.05
INV-1116,Bob,Toys,2024-10-08,2024-10-13,201.8,5,Canada,1009.0
INV-6914,Eve,Electronics,2024-05-06,2024-05-13,91.94,3,UK,275.82
INV-5127,Frank,Electronics,2024-11-24,2024-11-27,457.52,8,Canada,3660.16
INV-9030,Alice,Toys,2024-10-15,2024-10-20,430.29,2,UK,860.58
INV-5666,Alice,Books,2024-08-02,2024-08-03,288.25,1,USA,288.25
INV-5329,Bob,Clothing,2024-03-02,2024-03-09,385.1,3,Australia,1155.3
INV-8519,Eve,Groceries,2024-10-25,2024-10-30,426.48,9,Australia,3838.32
INV-4175,Eve,Toys,2024-01-23,2024-01-24,97.83,10,Canada,978.3
INV-1255,Alice,Toys,2024-11-22,2024-11-23,495.44,7,Germany,3468.08
INV-5703,Eve,Toys,2024-04-20,2024-04-21,129.4,4,France,517.6
INV-7847,Diana,Books,2024-04-04,2024-04-05,273.01,10,USA,2730.1
INV-2132,Bob,Books,2024-09-23,2024-09-28,277.02,7,Canada,1939.14
INV-6717,Eve,Books,2024-12-10,2024-12-15,173.74,4,Australia,694.96
INV-4819,Alice,Beauty,2024-12-01,2024-12-02,239.55,3,Germany,718.65
INV-1489,Charlie,Books,2024-03-24,2024-03-31,438.69,5,USA,2193.45
INV-5131,Frank,Toys,2024-02-08,2024-02-12,142.14,2,Canada,284.28
INV-2804,Bob,Groceries,2024-05-26,2024-06-01,36.16,7,UK,253.12
INV-3112,Bob,Toys,2024-02-15,2024-02-19,163.47,4,France,653.88
INV-6845,Alice,Electronics,2024-03-22,2024-03-29,383.5,9,France,3451.5
INV-3121,Frank,Books,2024-01-24,2024-01-26,341.02,1,France,341.02
INV-1692,Charlie,Clothing,2024-01-20,2024-01-22,53.64,6,UK,321.84
INV-3158,Frank,Toys,2024-12-28,2025-01-02,127.18,4,USA,508.72
INV-5479,Eve,Books,2024-02-17,2024-02-24,78.79,7,Australia,551.53
INV-6592,Bob,Groceries,2024-09-03,2024-09-08,205.86,5,Australia,1029.3
INV-7211,Charlie,Clothing,2024-08-05,2024-08-08,331.3,9,UK,2981.7
INV-8451,Charlie,Groceries,2024-10-12,2024-10-19,184.29,2,France,368.58
INV-4643,Diana,Groceries,2024-02-25,2024-03-02,313.07,3,Germany,939.21
INV-7647,Eve,Toys,2024-05-21,2024-05-26,404.83,3,USA,1214.49
INV-3583,Frank,Toys,2024-07-26,2024-07-31,242.5,10,USA,2425.0
INV-1834,Diana,Clothing,2024-10-30,2024-11-01,107.59,5,Canada,537.95
INV-4256,Diana,Books,2024-08-02,2024-08-08,206.35,2,Canada,412.7
INV-6780,Alice,Electronics,2024-03-11,2024-03-18,126.55,10,France,1265.5
INV-5661,Frank,Groceries,2024-02-12,2024-02-14,238.09,3,USA,714.27
INV-1309,Bob,Beauty,2024-09-02,2024-09-06,322.02,6,Australia,1932.12
INV-3280,Bob,Toys,2024-01-28,2024-02-04,304.5,8,Germany,2436.0
INV-9944,Diana,Groceries,2024-11-19,2024-11-26,193.75,4,USA,775.0
INV-1075,Alice,Clothing,2024-09-06,2024-09-13,445.76,5,UK,2228.8
INV-7494,Eve,Clothing,2024-12-11,2024-12-15,5.02,5,Australia,25.1
INV-7494,Bob,Toys,2024-10-28,2024-10-29,95.87,5,UK,479.35
INV-1893,Alice,Beauty,2024-03-14,2024-03-15,141.72,9,UK,1275.48
INV-5350,Diana,Groceries,2024-12-30,2025-01-06,491.54,10,Germany,4915.4
INV-4560,Alice,Beauty,2024-07-19,2024-07-24,441.01,2,Australia,882.02
INV-7467,Diana,Beauty,2024-04-17,2024-04-22,39.08,2,France,78.16
INV-1952,Alice,Clothing,2024-01-26,2024-01-30,146.92,6,UK,881.52
INV-6055,Charlie,Beauty,2024-06-11,2024-06-13,286.33,7,UK,2004.31
INV-3209,Frank,Toys,2024-07-08,2024-07-11,369.49,5,France,1847.45
INV-8974,Eve,Books,2024-01-28,2024-02-03,69.44,8,USA,555.52
INV-7556,Charlie,Groceries,2024-01-02,2024-01-03,280.86,2,Canada,561.72
INV-4259,Alice,Books,2024-02-12,2024-02-13,382.08,9,Germany,3438.72
INV-6225,Diana,Books,2024-12-19,2024-12-26,79.42,9,USA,714.78
INV-7440,Alice,Beauty,2024-05-08,2024-05-12,322.29,1,Canada,322.29
INV-4684,Frank,Beauty,2024-09-22,2024-09-28,78.29,9,Germany,704.61
INV-7339,Frank,Beauty,2024-01-20,2024-01-25,460.38,3,Australia,1381.14
INV-1698,Frank,Clothing,2024-11-21,2024-11-28,113.13,10,UK,1131.3
INV-6205,Charlie,Clothing,2024-05-14,2024-05-16,97.96,4,Australia,391.84
INV-9223,Bob,Clothing,2024-02-19,2024-02-26,114.22,5,UK,571.1
INV-1519,Frank,Books,2024-08-27,2024-08-29,106.49,6,UK,638.94
INV-2397,Bob,Books,2024-10-11,2024-10-12,247.31,8,Germany,1017.3499999999999
INV-2993,Bob,Beauty,2024-08-29,2024-09-03,302.3,10,Australia,3023.0
INV-6860,Alice,Clothing,2024-12-17,2024-12-18,313.88,1,USA,313.88
INV-5232,Charlie,Electronics,2024-04-14,2024-04-19,268.19,1,Canada,268.19
INV-5038,Eve,Groceries,2024-11-05,2024-11-06,85.41,9,Canada,768.69
INV-2044,Eve,Clothing,2024-04-14,2024-04-21,9.43,9,UK,84.87
INV-1975,Bob,Groceries,2024-08-19,2024-08-20,76.32,6,Australia,457.92
INV-3667,Eve,Toys,2024-01-25,2024-01-28,181.77,1,France,181.77
INV-6092,Frank,Clothing,2024-09-28,2024-10-02,407.65,6,UK,2445.9
INV-4646,Frank,Beauty,2024-12-07,2024-12-12,370.48,5,USA,1852.4
INV-9160,Bob,Clothing,2024-04-25,2024-04-30,23.25,3,USA,69.75
INV-7701,Frank,Toys,2024-06-20,2024-06-25,222.27,6,UK,1333.62
INV-3184,Frank,Groceries,2024-08-15,2024-08-22,26.05,3,UK,78.15
INV-4653,Bob,Books,2024-09-08,2024-09-11,312.67,5,USA,1563.35
INV-1077,Eve,Beauty,2024-06-25,2024-06-30,291.83,8,France,2334.64
INV-5501,Alice,Groceries,2024-06-09,2024-06-16,256.9,5,UK,1284.5
INV-8150,Alice,Beauty,2024-04-25,2024-04-28,132.69,4,USA,530.76
INV-2674,Diana,Clothing,2024-07-17,2024-07-18,232.57,3,Germany,697.71
INV-2583,Bob,Toys,2024-08-07,2024-08-09,446.13,9,USA,4015.17
INV-5454,Frank,Groceries,2024-06-03,2024-06-04,464.94,2,Canada,929.88
INV-2028,Charlie,Books,2024-01-23,2024-01-27,68.77,4,France,275.08
INV-1582,Alice,Electronics,2024-08-01,2024-08-08,389.12,10,USA,3891.2
INV-4910,Charlie,Clothing,2024-07-03,2024-07-08,324.83,4,France,1299.32
INV-7605,Frank,Beauty,2024-05-19,2024-05-20,287.7,1,France,287.7
INV-1244,Alice,Books,2024-12-26,2025-01-01,337.13,5,France,1685.65
INV-5381,Frank,Toys,2024-12-27,2024-12-31,9.07,9,UK,81.63
INV-6663,Frank,Toys,2024-04-05,2024-04-06,498.11,9,USA,4482.99
INV-8014,Alice,Clothing,2024-10-10,2024-10-11,385.92,4,Canada,1543.68
INV-7961,Frank,Electronics,2024-12-09,2024-12-13,404.74,1,USA,404.74
INV-6930,Charlie,Beauty,2024-05-01,2024-05-07,384.41,4,Australia,1537.64
INV-1759,Bob,Electronics,2024-09-14,2024-09-19,195.26,9,USA,1757.34
INV-7977,Diana,Groceries,2024-12-10,2024-12-16,122.01,7,Germany,854.07
INV-6920,Diana,Books,2024-06-06,2024-06-09,357.05,10,Germany,3570.5
